"Year","Gross","Net","Conventional.Accounting","Economic.Sector","Sector","Category","Sub.Category.1","Sub.Category.2","Sub.Category.3","Gas","MT.CO2e.AR5.20.yr","MT.CO2e.AR4.100.yr","Average_Fahrenheit_Temperature"
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Kerosene","N2O",35,35,53.6
1992,"Yes","Yes","Yes","Electricity","Energy","Electricity Transmission","Electricity Transmission","Not Applicable","Not Applicable","SF6",3926908,5273277,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","N2O",584,586,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Metals","Ferroalloys","Not Applicable","Not Applicable","CO2",203541,203541,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","CO2",41503,41503,53.6
1992,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","Biogenic CO2",0,0,53.6
1992,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","CH4",113555,37852,53.6
1992,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Animal Feeding","Not Applicable","Not Applicable","CH4",11835262,3945087,53.6
1992,"Yes","Yes","Yes","Transportation","IPPU","Product Use","ODS Substitutes","Transportation HVAC","Not Applicable","HFCs",0,0,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","CH4",28605,9535,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Natural Gas","CH4",9995716,3331905,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Diesel","CO2",1709831,1709831,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Coal","CH4",647756,215919,53.6
1992,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","CO2",47106,47106,53.6
1992,"No","No","No","Excluded","AFOLU","Land","Wetlands","Palustrine Wetlands","Not Applicable","CH4",12045895,4015298,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Forest Fire","Not Applicable","N2O",0,0,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Petroleum Coke","N2O",0,0,53.6
1992,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Natural Gas","CH4",23183,7728,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Metals","Iron and Steel","Not Applicable","Not Applicable","CH4",35,12,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Natural Gas","CO2",28317,28317,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Petroleum Coke","N2O",10,10,53.6
1992,"Yes","No","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","biogenic CO2",316769,316769,53.6
1992,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Natural Gas","CO2",4455288,4455288,53.6
1992,"Yes","Yes","Yes","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","CO2",2305408,2305408,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Aviation Gasoline","N2O",24,24,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","CH4",935,312,53.6
1992,"Yes","Yes","Yes","Waste","Waste","Wastewater","Centralized Wastewater","Not Applicable","Not Applicable","N2O",387486,388954,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Distillate Fuel","CH4",137381,45794,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","N2O",192,193,53.6
1992,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Transportation","Nonroad - Pipelines","Natural Gas","CO2",320779,320779,53.6
1992,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Distillate Fuel","N2O",7467,7495,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Natural Gas","CH4",205395,68465,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Petroleum Coke","CH4",16313,5438,53.6
1992,"Yes","Yes","Yes","Buildings","IPPU","Product Use","ODS Substitutes","Building Refrigeration","Not Applicable","HFCs",17494,6130,53.6
1992,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Coal","CO2",16473,16473,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Metals","Ferroalloys","Not Applicable","Not Applicable","CH4",3019,1006,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Land Converted to Wetland","Not Applicable","CO2",380000,380000,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","CH4",4610,1537,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","N2O",1742,1748,53.6
1992,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Manure Management","Not Applicable","Not Applicable","CH4",1524483,508161,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Forest Remaining Forest","Not Applicable","CO2",-31137571,-31137571,53.6
1992,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","CH4",20473,6824,53.6
1992,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","LPG","CH4",49466,16489,53.6
1992,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Vessel)","Residual Fuel","CH4",182726,60909,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Grassland","Grassland Remaining Grassland","Not Applicable","CO2",-223573,-223573,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Petroleum Coke","N2O",73,73,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","N2O",586,588,53.6
1992,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants","CH4",0,0,53.6
1992,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","LPG","N2O",238,239,53.6
1992,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Distillate Fuel","CO2",6962207,6962207,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Metals","Lead","Not Applicable","Not Applicable","CO2",46791,46791,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Jet Fuel","CH4",692466,230822,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Cropland","Land Converted to Cropland","Not Applicable","CO2",1143961,1143961,53.6
1992,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Kerosene","CH4",2052,684,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Kerosene","CO2",11051,11051,53.6
1992,"Yes","No","No","Waste","Waste","Waste Combustion","In-State Waste Combustion","Not Applicable","Not Applicable","biogenic CO2",1529082,1529082,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Construction","Gasoline","CO2",41359,41359,53.6
1992,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Natural Gas","CO2",13859486,13859486,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Miscellaneous Petroleum Products","CO2",23190,23190,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Land Converted to Forest","Not Applicable","CO2",-2150000,-2150000,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Agricultural","Gasoline","CO2",43475,43475,53.6
1992,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Petroleum Coke","N2O",0,0,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","CO2",206031,206031,53.6
1992,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Residual Fuel","CO2",13590241,13590241,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Residual Fuel","N2O",40,40,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Aggregated Sources","Harvested Wood Products","Not Applicable","Not Applicable","CO2",-1517126,-1517126,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","CH4",2486980,828993,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Metals","Iron and Steel","Not Applicable","Not Applicable","CO2",89332,89332,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Wetland Converted to Water","Not Applicable","CO2",0,0,53.6
1992,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Coal","N2O",30,30,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Miscellaneous Petroleum Products","CH4",19393,6464,53.6
1992,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Manure Management","Not Applicable","Not Applicable","N2O",188608,189322,53.6
1992,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Lubricants","CO2",0,0,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","CH4",150942,50314,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","CH4",172303,57434,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Lawn and Garden","Gasoline","CH4",149962,49987,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Grassland","Land Converted to Grassland","Not Applicable","CO2",-201845,-201845,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Gasoline","CO2",14656093,14656093,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","N2O",5,5,53.6
1992,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Industrial/Commercial","Gasoline","Biogenic CO2",0,0,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","CO2",679,679,53.6
1992,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Kerosene","N2O",191,191,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Minerals","Cement","Not Applicable","Not Applicable","CO2",721704,721704,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Cropland","Cropland Remaining Cropland","Not Applicable","CO2",-719983,-719983,53.6
1992,"Yes","Yes","Yes","Agriculture","AFOLU","Soil Management","Urea Application","Not Applicable","Not Applicable","CO2",32005,32005,53.6
1992,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Coal","N2O",2331,2340,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Wetland Remaining Wetland (estuarine)","Not Applicable","CO2",-85770,-85770,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Forest Converted to Other Land","Not Applicable","CO2",270000,270000,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Distillate Fuel","CO2",13181,13181,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Kerosene","CH4",0,0,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","N2O",435,437,53.6
1992,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Kerosene","N2O",387,388,53.6
1992,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Public Nonhighway","Gasoline","Biogenic CO2",0,0,53.6
1992,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","Biogenic CO2",0,0,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Kerosene","CO2",0,0,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Natural Gas","N2O",183,183,53.6
1992,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Asphalt and Road Oil","CH4",0,0,53.6
1992,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","CO2",185320,185320,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Agricultural","Gasoline","CH4",22937,7646,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Forest","Urban Trees","Not Applicable","CO2",-3548926,-3548926,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Settlements","Settlements Remaining Settlements","Not Applicable","CO2",421227,421227,53.6
1992,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Vessel)","Distillate Fuel","CH4",26907,8969,53.6
1992,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Wetland Remaining Wetland  (palustrine)","Not Applicable","CO2",-1180084,-1180084,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Petroleum Coke","CO2",2810,2810,53.6
1992,"Yes","Yes","Yes","Agriculture","AFOLU","Soil Management","Soil Nitrogen Management","Not Applicable","Not Applicable","N2O",1960167,1967592,53.6
1992,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Kerosene","CH4",303,101,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Minerals","Other Process Uses of Carbonates","Not Applicable","Not Applicable","CO2",241071,241071,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Coal","CO2",108067,108067,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Direct Electricity Imports","Not Applicable","Natural Gas","CO2",263139,263139,53.6
1992,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Lawn and Garden","Gasoline","CO2",284245,284245,53.6
1992,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","HFCs",2158,2477,53.6
1992,"Yes","Yes","Yes","Agriculture","AFOLU","Soil Management","Liming","Not Applicable","Not Applicable","CO2",116991,116991,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Natural Gas","N2O",138,139,53.6
1992,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Distillate Fuel","CH4",9041,3014,53.6
1992,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Asphalt and Road Oil","CO2",15159,15159,53.6
1993,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Kerosene","CH4",7862,2621,50.3
1993,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Coal","CO2",97647,97647,50.3
1993,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Natural Gas","CH4",175228,58409,50.3
1993,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Kerosene","CO2",649239,649239,50.3
1993,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Distillate Fuel","N2O",586,588,50.3
1993,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Asphalt and Road Oil","CO2",0,0,50.3
1993,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Residual Fuel","CH4",10450,3483,50.3
1993,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Natural Gas","CO2",13127275,13127275,50.3
1993,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Coal","CH4",4111,1370,50.3
1993,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Wood","N2O",0,0,50.3
